Particle ID, Track Step, X1, Y1, X2, Y2, Diffusion Co, Particle Size
2, 2, 460.716095, 124.311241, 462.237305, 122.552536, 81.627305, 542.082917
2, 3, 462.237305, 122.552536, 463.500000, 123.500000, 81.627305, 542.082917
5, 2, 299.378418, 178.781616, 300.859650, 180.531342, 42.350511, 1001.954560
5, 3, 300.859650, 180.531342, 301.523193, 181.143158, 42.350511, 1001.954560
5, 4, 301.523193, 181.143158, 301.967499, 180.778442, 42.350511, 1001.954560
5, 5, 301.967499, 180.778442, 302.494537, 182.039520, 42.350511, 1001.954560
5, 6, 302.494537, 182.039520, 304.000000, 181.008072, 42.350511, 1001.954560
5, 7, 304.000000, 181.008072, 304.023254, 181.907135, 42.350511, 1001.954560
5, 8, 304.023254, 181.907135, 304.500000, 181.996002, 42.350511, 1001.954560
5, 9, 304.500000, 181.996002, 304.365936, 182.108170, 42.350511, 1001.954560
5, 10, 304.365936, 182.108170, 305.178009, 183.925369, 42.350511, 1001.954560
5, 11, 305.178009, 183.925369, 305.680420, 185.823776, 42.350511, 1001.954560
6, 2, 375.632629, 190.429367, 374.705414, 190.246628, 24.550796, 1832.959440
6, 3, 374.705414, 190.246628, 374.966492, 190.475922, 24.550796, 1832.959440
6, 4, 374.966492, 190.475922, 375.167236, 191.917175, 24.550796, 1832.959440
6, 5, 375.167236, 191.917175, 375.432495, 192.018997, 24.550796, 1832.959440
6, 6, 375.432495, 192.018997, 374.422516, 190.340988, 24.550796, 1832.959440
6, 7, 374.422516, 190.340988, 373.959900, 190.456940, 24.550796, 1832.959440
6, 8, 373.959900, 190.456940, 373.539886, 189.366333, 24.550796, 1832.959440
6, 9, 373.539886, 189.366333, 374.367249, 188.944916, 24.550796, 1832.959440
10, 2, 378.508972, 199.955124, 379.502289, 200.789291, 79.003076, 543.668976
10, 3, 379.502289, 200.789291, 381.876984, 201.358124, 79.003076, 543.668976
13, 2, 342.293152, 219.548096, 339.445557, 221.706924, 144.116724, 311.152376
13, 3, 339.445557, 221.706924, 338.725067, 219.518936, 144.116724, 311.152376
13, 4, 338.725067, 219.518936, 339.411072, 217.134750, 144.116724, 311.152376
13, 5, 339.411072, 217.134750, 337.502625, 216.993408, 144.116724, 311.152376
16, 2, 355.398499, 239.029785, 355.928802, 237.370743, 45.767211, 978.049945
16, 3, 355.928802, 237.370743, 355.882233, 236.519302, 45.767211, 978.049945
16, 4, 355.882233, 236.519302, 356.566040, 237.540253, 45.767211, 978.049945
16, 5, 356.566040, 237.540253, 358.330811, 237.943192, 45.767211, 978.049945
16, 6, 358.330811, 237.943192, 357.811523, 238.237747, 45.767211, 978.049945
16, 7, 357.811523, 238.237747, 355.529388, 238.210663, 45.767211, 978.049945
16, 8, 355.529388, 238.210663, 355.342102, 237.047241, 45.767211, 978.049945
17, 2, 575.620239, 241.767761, 575.798584, 242.923615, 595.889882, 73.948761
17, 3, 575.798584, 242.923615, 574.858948, 242.564285, 595.889882, 73.948761
17, 4, 574.858948, 242.564285, 584.010559, 243.169312, 595.889882, 73.948761
19, 2, 329.707123, 247.086533, 329.370575, 247.077087, 12.234885, 3481.787574
19, 3, 329.370575, 247.077087, 329.110565, 247.869980, 12.234885, 3481.787574
19, 4, 329.110565, 247.869980, 330.061218, 247.619766, 12.234885, 3481.787574
21, 2, 568.421265, 287.375916, 568.965454, 287.108582, 72.320216, 602.328366
21, 3, 568.965454, 287.108582, 568.977966, 288.784119, 72.320216, 602.328366
21, 4, 568.977966, 288.784119, 567.123718, 289.947998, 72.320216, 602.328366
21, 5, 567.123718, 289.947998, 568.754761, 291.668610, 72.320216, 602.328366
21, 6, 568.754761, 291.668610, 569.703796, 290.046814, 72.320216, 602.328366
21, 7, 569.703796, 290.046814, 569.695801, 289.757751, 72.320216, 602.328366
21, 8, 569.695801, 289.757751, 572.372986, 290.110229, 72.320216, 602.328366
23, 2, 332.523438, 295.494598, 331.500000, 295.500000, 21.647938, 2092.850003
24, 2, 257.003174, 301.507599, 259.130829, 299.272186, 171.499723, 258.763895
24, 3, 259.130829, 299.272186, 258.800415, 298.140106, 171.499723, 258.763895
24, 4, 258.800415, 298.140106, 257.368683, 297.620087, 171.499723, 258.763895
24, 5, 257.368683, 297.620087, 255.283493, 297.545288, 171.499723, 258.763895
24, 6, 255.283493, 297.545288, 254.532532, 298.811005, 171.499723, 258.763895
24, 7, 254.532532, 298.811005, 253.681183, 298.702362, 171.499723, 258.763895
24, 8, 253.681183, 298.702362, 247.647614, 298.217133, 171.499723, 258.763895
24, 9, 247.647614, 298.217133, 247.103149, 297.576935, 171.499723, 258.763895
24, 10, 247.103149, 297.576935, 249.899033, 296.139771, 171.499723, 258.763895
24, 11, 249.899033, 296.139771, 250.131470, 295.546692, 171.499723, 258.763895
24, 12, 250.131470, 295.546692, 247.580719, 295.060669, 171.499723, 258.763895
24, 13, 247.580719, 295.060669, 248.066101, 295.146698, 171.499723, 258.763895
24, 14, 248.066101, 295.146698, 246.511841, 296.435577, 171.499723, 258.763895
24, 15, 246.511841, 296.435577, 250.010727, 296.998199, 171.499723, 258.763895
24, 16, 250.010727, 296.998199, 250.316269, 297.943268, 171.499723, 258.763895
24, 17, 250.316269, 297.943268, 252.321854, 297.850586, 171.499723, 258.763895
24, 18, 252.321854, 297.850586, 246.839081, 300.131897, 171.499723, 258.763895
24, 19, 246.839081, 300.131897, 251.089890, 299.427246, 171.499723, 258.763895
24, 20, 251.089890, 299.427246, 248.508926, 298.787933, 171.499723, 258.763895
25, 2, 535.583618, 312.165619, 528.000000, 313.500000, 652.354447, 67.746373
25, 3, 528.000000, 313.500000, 526.088501, 313.009003, 652.354447, 67.746373
25, 4, 526.088501, 313.009003, 531.500000, 314.500000, 652.354447, 67.746373
30, 2, 535.606689, 369.113098, 536.868958, 370.061157, 51.505504, 817.057803
31, 2, 585.680542, 399.574493, 588.844543, 401.612244, 127.155940, 347.275418
31, 3, 588.844543, 401.612244, 585.906128, 399.676483, 127.155940, 347.275418
31, 4, 585.906128, 399.676483, 588.158020, 399.834198, 127.155940, 347.275418
31, 5, 588.158020, 399.834198, 588.733643, 400.474396, 127.155940, 347.275418
31, 6, 588.733643, 400.474396, 588.063904, 397.920105, 127.155940, 347.275418
31, 7, 588.063904, 397.920105, 588.097351, 398.040436, 127.155940, 347.275418
31, 8, 588.097351, 398.040436, 589.574585, 399.271362, 127.155940, 347.275418
32, 2, 174.591995, 165.744537, 175.681610, 166.145157, 42.278708, 1017.725156
32, 3, 175.681610, 166.145157, 176.654190, 167.137131, 42.278708, 1017.725156
32, 4, 176.654190, 167.137131, 178.206924, 166.467499, 42.278708, 1017.725156
33, 2, 391.000000, 168.500000, 391.005157, 171.518036, 71.091171, 606.696079
33, 3, 391.005157, 171.518036, 389.165802, 171.855606, 71.091171, 606.696079
33, 4, 389.165802, 171.855606, 390.011841, 171.278976, 71.091171, 606.696079
33, 5, 390.011841, 171.278976, 389.734863, 172.059738, 71.091171, 606.696079
33, 6, 389.734863, 172.059738, 391.190094, 172.920547, 71.091171, 606.696079
34, 2, 382.387634, 256.112366, 382.965546, 256.669067, 13.307579, 2990.376544
35, 2, 634.503967, 175.253967, 634.909973, 174.872147, 6.419809, 7462.701795
36, 2, 209.500000, 232.500000, 210.512283, 230.756943, 77.259885, 581.319012
36, 3, 210.512283, 230.756943, 208.704910, 230.295090, 77.259885, 581.319012
36, 4, 208.704910, 230.295090, 210.132935, 231.904755, 77.259885, 581.319012
36, 5, 210.132935, 231.904755, 211.134140, 230.264511, 77.259885, 581.319012
36, 6, 211.134140, 230.264511, 209.632431, 229.509308, 77.259885, 581.319012
37, 2, 7.205542, 290.648895, 8.629612, 292.401611, 105.402547, 403.162706
38, 2, 623.121521, 336.551544, 622.500000, 335.995941, 14.363359, 3415.753294
39, 2, 220.007751, 387.996124, 221.002579, 388.487122, 20.976802, 2031.531733
39, 3, 221.002579, 388.487122, 221.479309, 388.491394, 20.976802, 2031.531733
39, 4, 221.479309, 388.491394, 220.097443, 388.701263, 20.976802, 2031.531733
39, 5, 220.097443, 388.701263, 219.996002, 389.500000, 20.976802, 2031.531733
40, 2, 324.500000, 111.500000, 323.705597, 112.468849, 32.442244, 1301.495350
41, 2, 239.638229, 118.019302, 239.076477, 117.000359, 45.620680, 1016.621925
41, 3, 239.076477, 117.000359, 238.820526, 116.826714, 45.620680, 1016.621925
41, 4, 238.820526, 116.826714, 236.928207, 115.565033, 45.620680, 1016.621925
42, 2, 439.500000, 327.004059, 438.907837, 325.104523, 81.819294, 569.336015
43, 2, 638.112427, 366.733734, 638.378540, 368.668579, 78.833847, 533.676553
44, 2, 447.517975, 389.173187, 448.009155, 388.995789, 5.636536, 7895.997769
45, 2, 540.500000, 431.500000, 539.891052, 432.701935, 27.800178, 1513.358046
45, 3, 539.891052, 432.701935, 539.138672, 433.257568, 27.800178, 1513.358046
46, 2, 462.609100, 125.623306, 462.509125, 125.012550, 46.746520, 967.439803
46, 3, 462.509125, 125.012550, 461.025177, 124.481682, 46.746520, 967.439803
46, 4, 461.025177, 124.481682, 458.655487, 125.074745, 46.746520, 967.439803
46, 5, 458.655487, 125.074745, 458.640350, 124.613060, 46.746520, 967.439803
47, 2, 584.447449, 191.594742, 586.734741, 192.175613, 696.795979, 63.521878
47, 3, 586.734741, 192.175613, 578.906067, 192.932480, 696.795979, 63.521878
48, 2, 378.759186, 202.555450, 379.544586, 203.663223, 65.802866, 645.395607
48, 3, 379.544586, 203.663223, 381.500000, 204.500000, 65.802866, 645.395607
49, 2, 637.500000, 165.500000, 637.998047, 165.994202, 5.925289, 7323.159004
49, 3, 637.998047, 165.994202, 638.002625, 165.515793, 5.925289, 7323.159004
49, 4, 638.002625, 165.515793, 637.666870, 166.106369, 5.925289, 7323.159004
49, 5, 637.666870, 166.106369, 637.677856, 165.607071, 5.925289, 7323.159004
49, 6, 637.677856, 165.607071, 637.643860, 165.622299, 5.925289, 7323.159004
50, 2, 553.612305, 227.048553, 556.000000, 227.500000, 122.037641, 355.964716
51, 2, 583.494690, 244.496475, 584.646240, 243.620560, 43.262583, 1048.835902
52, 2, 327.534027, 246.781174, 327.901581, 246.872040, 52.585091, 832.723416
52, 3, 327.901581, 246.872040, 327.510437, 245.277939, 52.585091, 832.723416
52, 4, 327.510437, 245.277939, 327.742065, 246.321472, 52.585091, 832.723416
52, 5, 327.742065, 246.321472, 327.500000, 245.255020, 52.585091, 832.723416
52, 6, 327.500000, 245.255020, 326.888977, 247.395798, 52.585091, 832.723416
52, 7, 326.888977, 247.395798, 329.020935, 246.530304, 52.585091, 832.723416
52, 8, 329.020935, 246.530304, 329.482178, 248.003815, 52.585091, 832.723416
53, 2, 612.649658, 80.046082, 609.313538, 79.608215, 288.543395, 153.670932
53, 3, 609.313538, 79.608215, 607.500000, 79.500000, 288.543395, 153.670932
53, 4, 607.500000, 79.500000, 610.694275, 82.542465, 288.543395, 153.670932
53, 5, 610.694275, 82.542465, 606.500000, 80.500000, 288.543395, 153.670932
54, 2, 324.545746, 113.222130, 325.294403, 114.167336, 83.463722, 532.382919
54, 3, 325.294403, 114.167336, 326.923737, 112.175278, 83.463722, 532.382919
55, 2, 177.854019, 166.901428, 178.174500, 167.298096, 20.545046, 2054.284288
55, 3, 178.174500, 167.298096, 176.964310, 167.873901, 20.545046, 2054.284288
55, 4, 176.964310, 167.873901, 177.816071, 168.321793, 20.545046, 2054.284288
56, 2, 441.766022, 304.130341, 446.134003, 305.078308, 505.226855, 86.980019
56, 3, 446.134003, 305.078308, 440.371277, 305.622772, 505.226855, 86.980019
56, 4, 440.371277, 305.622772, 443.391266, 308.899017, 505.226855, 86.980019
57, 2, 623.995911, 336.500000, 622.500000, 336.500000, 46.248014, 973.180962
58, 2, 463.037750, 69.714500, 464.516724, 70.366058, 53.980471, 787.972672
59, 2, 624.500000, 124.995934, 625.985352, 120.985359, 378.023377, 119.332031
60, 2, 573.737305, 247.148834, 572.659363, 246.848480, 24.618995, 1843.838625
60, 3, 572.659363, 246.848480, 573.664124, 246.501053, 24.618995, 1843.838625
61, 2, 573.737305, 247.148834, 582.961975, 250.936600, 2055.182407, 21.399485
62, 2, 601.500000, 324.500000, 606.070129, 325.535583, 255.066921, 170.986900
62, 3, 606.070129, 325.535583, 607.366516, 326.557404, 255.066921, 170.986900
63, 2, 299.620850, 328.112762, 299.538208, 329.240204, 92.944647, 481.680522
63, 3, 299.538208, 329.240204, 296.500000, 328.000000, 92.944647, 481.680522
63, 4, 296.500000, 328.000000, 295.364532, 327.605591, 92.944647, 481.680522
64, 2, 581.757935, 361.842896, 581.774353, 362.068726, 498.993471, 89.469269
64, 3, 581.774353, 362.068726, 575.855652, 354.540985, 498.993471, 89.469269
64, 4, 575.855652, 354.540985, 574.788513, 355.550140, 498.993471, 89.469269
64, 5, 574.788513, 355.550140, 576.106262, 354.583679, 498.993471, 89.469269
65, 2, 388.943512, 172.532150, 388.500000, 173.500000, 27.396871, 1655.282905
65, 3, 388.500000, 173.500000, 387.999512, 173.234207, 27.396871, 1655.282905
65, 4, 387.999512, 173.234207, 387.000000, 172.000000, 27.396871, 1655.282905
66, 2, 584.662903, 194.273270, 585.007813, 194.000000, 91.247120, 487.275623
66, 3, 585.007813, 194.000000, 585.369080, 193.091660, 91.247120, 487.275623
66, 4, 585.369080, 193.091660, 584.136902, 192.774734, 91.247120, 487.275623
66, 5, 584.136902, 192.774734, 584.502686, 195.991974, 91.247120, 487.275623
66, 6, 584.502686, 195.991974, 583.349426, 192.780899, 91.247120, 487.275623
66, 7, 583.349426, 192.780899, 583.632690, 193.600983, 91.247120, 487.275623
66, 8, 583.632690, 193.600983, 583.197266, 195.135193, 91.247120, 487.275623
66, 9, 583.197266, 195.135193, 583.492065, 195.250992, 91.247120, 487.275623
66, 10, 583.492065, 195.250992, 580.824463, 193.170212, 91.247120, 487.275623
67, 2, 380.711487, 203.483383, 380.287933, 203.131851, 46.830187, 929.913950
67, 3, 380.287933, 203.131851, 380.882202, 202.459763, 46.830187, 929.913950
67, 4, 380.882202, 202.459763, 379.747070, 200.632828, 46.830187, 929.913950
67, 5, 379.747070, 200.632828, 379.578217, 201.594025, 46.830187, 929.913950
67, 6, 379.578217, 201.594025, 379.368866, 202.913300, 46.830187, 929.913950
67, 7, 379.368866, 202.913300, 378.437195, 203.203873, 46.830187, 929.913950
67, 8, 378.437195, 203.203873, 378.812775, 204.064651, 46.830187, 929.913950
67, 9, 378.812775, 204.064651, 377.872437, 203.970001, 46.830187, 929.913950
67, 10, 377.872437, 203.970001, 376.473022, 205.617111, 46.830187, 929.913950
67, 11, 376.473022, 205.617111, 376.704834, 205.377228, 46.830187, 929.913950
67, 12, 376.704834, 205.377228, 377.884796, 208.125275, 46.830187, 929.913950
68, 2, 332.995239, 212.149658, 333.744202, 210.398819, 98.007279, 450.134080
68, 3, 333.744202, 210.398819, 335.506744, 211.514145, 98.007279, 450.134080
68, 4, 335.506744, 211.514145, 336.370667, 209.740097, 98.007279, 450.134080
68, 5, 336.370667, 209.740097, 335.432495, 209.218491, 98.007279, 450.134080
68, 6, 335.432495, 209.218491, 336.218384, 208.354614, 98.007279, 450.134080
68, 7, 336.218384, 208.354614, 336.802277, 206.477127, 98.007279, 450.134080
68, 8, 336.802277, 206.477127, 337.567169, 207.418686, 98.007279, 450.134080
68, 9, 337.567169, 207.418686, 339.391602, 206.416077, 98.007279, 450.134080
68, 10, 339.391602, 206.416077, 343.026215, 208.184494, 98.007279, 450.134080
68, 11, 343.026215, 208.184494, 340.993652, 206.520355, 98.007279, 450.134080
68, 12, 340.993652, 206.520355, 337.968201, 204.588486, 98.007279, 450.134080
68, 13, 337.968201, 204.588486, 338.209991, 203.332367, 98.007279, 450.134080
68, 14, 338.209991, 203.332367, 336.270386, 203.425552, 98.007279, 450.134080
68, 15, 336.270386, 203.425552, 338.065735, 204.451492, 98.007279, 450.134080
68, 16, 338.065735, 204.451492, 338.121338, 205.533569, 98.007279, 450.134080
68, 17, 338.121338, 205.533569, 339.493561, 203.990982, 98.007279, 450.134080
68, 18, 339.493561, 203.990982, 336.500000, 203.485764, 98.007279, 450.134080
68, 19, 336.500000, 203.485764, 335.293915, 205.587387, 98.007279, 450.134080
68, 20, 335.293915, 205.587387, 333.367157, 206.204590, 98.007279, 450.134080
68, 21, 333.367157, 206.204590, 330.751984, 205.535004, 98.007279, 450.134080
68, 22, 330.751984, 205.535004, 330.103241, 208.370407, 98.007279, 450.134080
68, 23, 330.103241, 208.370407, 332.200867, 209.649963, 98.007279, 450.134080
68, 24, 332.200867, 209.649963, 335.008057, 211.500000, 98.007279, 450.134080
68, 25, 335.008057, 211.500000, 335.898376, 209.621780, 98.007279, 450.134080
68, 26, 335.898376, 209.621780, 335.237030, 208.767410, 98.007279, 450.134080
68, 27, 335.237030, 208.767410, 333.499481, 209.031158, 98.007279, 450.134080
68, 28, 333.499481, 209.031158, 332.361481, 209.071732, 98.007279, 450.134080
68, 29, 332.361481, 209.071732, 332.324432, 211.510040, 98.007279, 450.134080
68, 30, 332.324432, 211.510040, 330.225250, 212.075089, 98.007279, 450.134080
68, 31, 330.225250, 212.075089, 328.642334, 212.670807, 98.007279, 450.134080
68, 32, 328.642334, 212.670807, 329.254639, 212.756653, 98.007279, 450.134080
68, 33, 329.254639, 212.756653, 328.634033, 213.778534, 98.007279, 450.134080
68, 34, 328.634033, 213.778534, 329.910034, 213.355453, 98.007279, 450.134080
68, 35, 329.910034, 213.355453, 331.018616, 213.458038, 98.007279, 450.134080
68, 36, 331.018616, 213.458038, 330.470490, 215.482635, 98.007279, 450.134080
68, 37, 330.470490, 215.482635, 330.846558, 219.008148, 98.007279, 450.134080
68, 38, 330.846558, 219.008148, 327.791321, 220.980377, 98.007279, 450.134080
68, 39, 327.791321, 220.980377, 328.113098, 219.935806, 98.007279, 450.134080
68, 40, 328.113098, 219.935806, 328.596375, 218.695358, 98.007279, 450.134080
68, 41, 328.596375, 218.695358, 327.772736, 218.586807, 98.007279, 450.134080
69, 2, 324.184906, 297.539063, 322.500000, 298.500000, 47.347980, 915.763477
69, 3, 322.500000, 298.500000, 321.828430, 299.107147, 47.347980, 915.763477
70, 2, 569.478699, 148.312271, 566.497742, 147.788284, 189.325398, 237.059153
71, 2, 349.500000, 238.000000, 349.500885, 239.648773, 56.182847, 743.142340
72, 2, 572.981079, 293.635590, 568.725647, 292.840881, 133.767149, 334.508372
72, 3, 568.725647, 292.840881, 570.931580, 294.337372, 133.767149, 334.508372
72, 4, 570.931580, 294.337372, 571.690063, 294.010345, 133.767149, 334.508372
72, 5, 571.690063, 294.010345, 572.592773, 293.457062, 133.767149, 334.508372
72, 6, 572.592773, 293.457062, 572.705322, 290.866028, 133.767149, 334.508372
72, 7, 572.705322, 290.866028, 573.534302, 288.923828, 133.767149, 334.508372
73, 2, 587.797668, 357.000549, 580.637939, 363.962830, 1246.889222, 35.384023
73, 3, 580.637939, 363.962830, 584.548279, 361.588440, 1246.889222, 35.384023
74, 2, 479.994019, 391.990051, 479.787170, 393.323120, 37.611396, 1100.060649
75, 2, 638.500000, 93.494705, 638.500000, 94.500000, 20.886644, 1927.481051
76, 2, 324.992126, 109.996063, 325.960999, 111.751640, 55.174056, 757.048980
76, 3, 325.960999, 111.751640, 326.284668, 112.853348, 55.174056, 757.048980
77, 2, 458.128815, 125.077286, 464.301392, 131.268692, 1579.681759, 27.734614
78, 2, 372.872437, 189.272369, 373.732513, 190.261841, 51.692355, 855.543801
78, 3, 373.732513, 190.261841, 373.772339, 189.670746, 51.692355, 855.543801
78, 4, 373.772339, 189.670746, 373.756775, 190.071930, 51.692355, 855.543801
78, 5, 373.756775, 190.071930, 373.909149, 187.915802, 51.692355, 855.543801
78, 6, 373.909149, 187.915802, 372.030975, 188.150284, 51.692355, 855.543801
78, 7, 372.030975, 188.150284, 371.451691, 187.094727, 51.692355, 855.543801
78, 8, 371.451691, 187.094727, 373.265472, 189.133972, 51.692355, 855.543801
78, 9, 373.265472, 189.133972, 372.726105, 189.558258, 51.692355, 855.543801
78, 10, 372.726105, 189.558258, 371.994873, 190.544098, 51.692355, 855.543801
78, 11, 371.994873, 190.544098, 370.820160, 190.926163, 51.692355, 855.543801
78, 12, 370.820160, 190.926163, 368.408447, 191.858795, 51.692355, 855.543801
78, 13, 368.408447, 191.858795, 367.190704, 191.954285, 51.692355, 855.543801
78, 14, 367.190704, 191.954285, 366.777771, 190.823135, 51.692355, 855.543801
79, 2, 625.912537, 329.773529, 625.580383, 330.118408, 4.738318, 8349.713043
80, 2, 626.479187, 96.005211, 626.019348, 96.982056, 363.357643, 122.475732
80, 3, 626.019348, 96.982056, 625.951660, 96.413162, 363.357643, 122.475732
80, 4, 625.951660, 96.413162, 623.429016, 96.254974, 363.357643, 122.475732
80, 5, 623.429016, 96.254974, 615.500000, 92.500000, 363.357643, 122.475732
80, 6, 615.500000, 92.500000, 616.984802, 93.422165, 363.357643, 122.475732
81, 2, 596.169983, 213.485703, 596.984192, 212.008377, 216.989749, 208.507949
81, 3, 596.984192, 212.008377, 595.500000, 211.500000, 216.989749, 208.507949
81, 4, 595.500000, 211.500000, 592.574036, 207.301224, 216.989749, 208.507949
82, 2, 607.515808, 325.280060, 607.500000, 325.525116, 201.545430, 220.949335
82, 3, 607.500000, 325.525116, 607.500000, 322.011993, 201.545430, 220.949335
82, 4, 607.500000, 322.011993, 606.829712, 325.164856, 201.545430, 220.949335
82, 5, 606.829712, 325.164856, 607.000000, 322.008057, 201.545430, 220.949335
82, 6, 607.000000, 322.008057, 607.000000, 320.500000, 201.545430, 220.949335
82, 7, 607.000000, 320.500000, 611.831604, 320.173676, 201.545430, 220.949335
83, 2, 444.495270, 391.293365, 446.322174, 390.835052, 73.319605, 602.390706
84, 2, 638.500000, 165.500000, 637.994812, 165.513016, 4.258788, 10089.424887
84, 3, 637.994812, 165.513016, 637.168030, 165.585022, 4.258788, 10089.424887
84, 4, 637.168030, 165.585022, 637.321960, 165.617218, 4.258788, 10089.424887
84, 5, 637.321960, 165.617218, 637.502625, 166.001328, 4.258788, 10089.424887
84, 6, 637.502625, 166.001328, 637.509033, 165.791199, 4.258788, 10089.424887
84, 7, 637.509033, 165.791199, 637.500000, 165.998718, 4.258788, 10089.424887
85, 2, 301.036896, 185.624100, 300.536102, 186.045120, 28.715743, 1542.155501
85, 3, 300.536102, 186.045120, 302.264496, 185.793152, 28.715743, 1542.155501
85, 4, 302.264496, 185.793152, 303.100159, 184.967865, 28.715743, 1542.155501
85, 5, 303.100159, 184.967865, 303.890167, 184.693436, 28.715743, 1542.155501
86, 2, 298.948639, 328.195679, 298.499664, 328.765594, 121.800575, 363.598291
86, 3, 298.499664, 328.765594, 300.118958, 328.527344, 121.800575, 363.598291
86, 4, 300.118958, 328.527344, 301.141266, 328.423401, 121.800575, 363.598291
86, 5, 301.141266, 328.423401, 297.142944, 323.580719, 121.800575, 363.598291
86, 6, 297.142944, 323.580719, 296.466156, 322.002594, 121.800575, 363.598291
86, 7, 296.466156, 322.002594, 297.935120, 326.015961, 121.800575, 363.598291
86, 8, 297.935120, 326.015961, 298.420166, 326.767670, 121.800575, 363.598291
86, 9, 298.420166, 326.767670, 300.239716, 327.845673, 121.800575, 363.598291
86, 10, 300.239716, 327.845673, 299.557617, 328.592743, 121.800575, 363.598291
86, 11, 299.557617, 328.592743, 298.098511, 327.550842, 121.800575, 363.598291
86, 12, 298.098511, 327.550842, 298.662933, 327.903900, 121.800575, 363.598291
86, 13, 298.662933, 327.903900, 300.738068, 329.454102, 121.800575, 363.598291
86, 14, 300.738068, 329.454102, 300.900421, 330.967804, 121.800575, 363.598291
86, 15, 300.900421, 330.967804, 299.882019, 327.791138, 121.800575, 363.598291
86, 16, 299.882019, 327.791138, 302.818481, 328.641510, 121.800575, 363.598291
86, 17, 302.818481, 328.641510, 301.500000, 327.500000, 121.800575, 363.598291
86, 18, 301.500000, 327.500000, 300.000000, 325.500000, 121.800575, 363.598291
86, 19, 300.000000, 325.500000, 300.736511, 324.821075, 121.800575, 363.598291
86, 20, 300.736511, 324.821075, 301.063568, 324.759430, 121.800575, 363.598291
86, 21, 301.063568, 324.759430, 302.495361, 325.781403, 121.800575, 363.598291
87, 2, 349.115967, 111.096474, 350.030212, 111.675461, 25.820961, 1708.689195
87, 3, 350.030212, 111.675461, 349.649048, 112.615097, 25.820961, 1708.689195
87, 4, 349.649048, 112.615097, 350.108643, 111.087021, 25.820961, 1708.689195
87, 5, 350.108643, 111.087021, 350.495331, 110.766975, 25.820961, 1708.689195
88, 2, 463.001984, 142.994064, 463.500000, 136.500000, 648.655274, 69.099114
88, 3, 463.500000, 136.500000, 462.131256, 136.110626, 648.655274, 69.099114
88, 4, 462.131256, 136.110626, 461.377838, 136.042282, 648.655274, 69.099114
88, 5, 461.377838, 136.042282, 460.944794, 127.079185, 648.655274, 69.099114
89, 2, 555.810791, 225.728394, 557.165527, 224.133667, 90.490607, 502.368939
90, 2, 631.500000, 348.500000, 631.500000, 348.000000, 5.166802, 10499.607121
91, 2, 218.016922, 392.693848, 218.004028, 392.000000, 9.953137, 5143.042242
92, 2, 590.500000, 394.991943, 590.991943, 396.500000, 52.003716, 799.390628
93, 2, 210.092606, 232.168686, 211.636322, 232.769989, 49.043449, 895.980489
93, 3, 211.636322, 232.769989, 210.896973, 232.908951, 49.043449, 895.980489
93, 4, 210.896973, 232.908951, 208.945511, 232.924683, 49.043449, 895.980489
94, 2, 462.009338, 146.507813, 462.026520, 144.951157, 209.269523, 211.700550
94, 3, 462.026520, 144.951157, 461.656555, 145.655701, 209.269523, 211.700550
94, 4, 461.656555, 145.655701, 462.961029, 146.664185, 209.269523, 211.700550
94, 5, 462.961029, 146.664185, 463.569397, 138.047852, 209.269523, 211.700550
94, 6, 463.569397, 138.047852, 462.729828, 138.995163, 209.269523, 211.700550
94, 7, 462.729828, 138.995163, 465.716156, 146.975601, 209.269523, 211.700550
94, 8, 465.716156, 146.975601, 464.598907, 147.291504, 209.269523, 211.700550
94, 9, 464.598907, 147.291504, 465.728119, 147.937393, 209.269523, 211.700550
94, 10, 465.728119, 147.937393, 466.639099, 147.991089, 209.269523, 211.700550
94, 11, 466.639099, 147.991089, 466.944611, 147.214111, 209.269523, 211.700550
94, 12, 466.944611, 147.214111, 466.310272, 146.806671, 209.269523, 211.700550
94, 13, 466.310272, 146.806671, 465.597595, 148.413177, 209.269523, 211.700550
94, 14, 465.597595, 148.413177, 466.105316, 145.423538, 209.269523, 211.700550
94, 15, 466.105316, 145.423538, 467.119049, 146.385025, 209.269523, 211.700550
94, 16, 467.119049, 146.385025, 466.261353, 144.600540, 209.269523, 211.700550
94, 17, 466.261353, 144.600540, 466.576477, 144.765320, 209.269523, 211.700550
94, 18, 466.576477, 144.765320, 466.912720, 145.634766, 209.269523, 211.700550
94, 19, 466.912720, 145.634766, 464.694122, 143.547150, 209.269523, 211.700550
94, 20, 464.694122, 143.547150, 467.443451, 141.208405, 209.269523, 211.700550
94, 21, 467.443451, 141.208405, 468.348022, 141.916458, 209.269523, 211.700550
95, 2, 594.774719, 213.075882, 594.500000, 212.500000, 527.711649, 83.928866
95, 3, 594.500000, 212.500000, 590.162415, 209.621887, 527.711649, 83.928866
95, 4, 590.162415, 209.621887, 589.118469, 208.745972, 527.711649, 83.928866
95, 5, 589.118469, 208.745972, 589.620850, 209.831573, 527.711649, 83.928866
95, 6, 589.620850, 209.831573, 595.765686, 217.104843, 527.711649, 83.928866
95, 7, 595.765686, 217.104843, 589.804077, 209.820435, 527.711649, 83.928866
95, 8, 589.804077, 209.820435, 589.624634, 210.129593, 527.711649, 83.928866
95, 9, 589.624634, 210.129593, 591.369324, 213.312653, 527.711649, 83.928866
